"","name","cmnt","like","year","month","day","hour"
"35366","Actinide Ray","Если бы комментаторы-""моралисты"" (а на деле обычные злобные ханжи) действительно имели бы какую-то мораль, то не лезли бы в чужой фейсбук обзываться, ругаться матом, угрожать, призывать к убийству, писать пошлости - всем эти они показывают свою истинну",17,2016,4,23,12
"35371","Амина Кошкина","Да они просто тупые жертвы троллинга) бомбиты 😆😆🔫",2,2016,4,23,12
"35376","Snezhana Udina","Счастье Удача Благополучие, имя смени, разрыв между оболочкой и содержанием.",2,2016,4,23,15
"35381","Nata Vo","Жестко, смело, но правильно. Я не восточная женщина, но полностью согласна!",2,2016,4,23,12
"35386","Ludmila Kovalenko","Просто красавица!!! А по поводу текста (в разделе насилия и проституции) советую почитать про Японию. Самый низкий показатель в мире по беременностям младше 16 и изнасилованиям. Почему,почитайте,кому интересно.",2,2016,4,23,12
"35391","Zhazira Dzhaulybaeva","Фу фу",1,2016,4,23,12
"35396","Stella Marat","А смысл?",1,2016,4,23,12
"35401","Ludmila Kovalenko","Судя по количеству ""лайков"" и комментов, вы всех сделали, Асель!)))",4,2016,4,23,12
"35406","Батырбек Санатай","Батырбек Санатай",0,2016,4,23,12
"35411","Жансая Марта","Өзіңді бақытты санап тұрсың-ау шамасы жалаңаштанып; кімге нені ұқтырмақсың?",2,2016,4,23,12
"35416","Adaybek Juma","""Меня могут читать дети"", - как-то заметила Асель, как бы предупредив себя, что писать все, что в голову взбредёт, нельзя. Но тут она в порыве доказать что-то кому-то забыла...",1,2016,4,23,12
"35421","Yermek Smailov","Дети нормально ходят на пляж где тёти купаются в купальниках. В чем проблема??",3,2016,4,23,12
"35426","Adaybek Juma","Yermek Smailov купальника не вижу. Это вроде трусы, без лифичака )))",1,2016,4,23,12
"35431","Timur Istemirov","Да в том что не этническая принадлежность определяет степень близости людей - здесь я точно с вами согласен) да и в остальном не спорю) бесят моралисты. Им лиж бы кого то поучить и обосрать если от них отличаются)",0,2016,4,23,12
